Product Currency,Product Price,Product Page Link,Product Image Link,Category,Sub-Category
EGP,590,https://www.jumia.com.eg/fashion-unisex-high-top-basketball-shoes-white-21749867.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/894712/1.jpg?6431,Sporting Goods,Men's Sneakers
EGP,392,https://www.jumia.com.eg/starter-men-lace-up-sneaker-navy-19336718.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/763391/1.jpg?1885,Sporting Goods,Men's Sneakers
EGP,569,https://www.jumia.com.eg/fashion-mens-big-size-non-slip-hiking-shoes-black-21750691.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/605712/1.jpg?4625,Sporting Goods,Men's Sneakers
EGP,"1,113",https://www.jumia.com.eg/diadora-running-shoe-men-grey-21597230.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/279512/1.jpg?6705,Sporting Goods,Men's Sneakers
EGP,"1,299",https://www.jumia.com.eg/adidas-coreracer-men-shoes-fx3594-22481541.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/518422/1.jpg?5125,Sporting Goods,Men's Sneakers
EGP,"1,379",https://www.jumia.com.eg/adidas-courtsmash-shoes-f36717-22687840.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/878622/1.jpg?7097,Sporting Goods,Men's Sneakers
EGP,199,https://www.jumia.com.eg/generic-men-beach-shoes-m59-22500639.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/600522/1.jpg?3104,Sporting Goods,Men's Sneakers
EGP,"1,239",https://www.jumia.com.eg/adidas-coreracer-men-shoes-fx3591-22481540.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/518422/1.jpg?5125,Sporting Goods,Men's Sneakers
EGP,530,https://www.jumia.com.eg/fashion-unisex-puncture-resistant-hiking-boots-black-21749911.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/994712/1.jpg?6497,Sporting Goods,Men's Sneakers
EGP,"1,253",https://www.jumia.com.eg/diadora-eagle-2-sl-running-shoe-men-black-17265610.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/656271/1.jpg?1578,Sporting Goods,Men's Sneakers
EGP,690,https://www.jumia.com.eg/fashion-surplus-football-shoes-or-soccer-shoes-for-lawn-or-artificial-lawn-12249584.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/594221/1.jpg?0580,Sporting Goods,Men's Sneakers
EGP,230,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-black-14027777.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/772041/1.jpg?1810,Sporting Goods,Women's Sneakers
EGP,115,https://www.jumia.com.eg/generic-lace-up-sneakers-modern-white-20191007.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/019102/1.jpg?3443,Sporting Goods,Women's Sneakers
EGP,170,https://www.jumia.com.eg/lace-up-leather-sneaker-white-silver-generic-mpg786177.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/429161/1.jpg?3910,Sporting Goods,Women's Sneakers
EGP,115,https://www.jumia.com.eg/generic-lace-up-sneakers-multi-colour-for-women-20191009.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/019102/1.jpg?3443,Sporting Goods,Women's Sneakers
EGP,170,https://www.jumia.com.eg/generic-flat-fashion-sneakers-for-ladies-white-16273366.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/337261/1.jpg?0364,Sporting Goods,Women's Sneakers
EGP,229,https://www.jumia.com.eg/generic-fashion-women-mesh-sneakers-black-21491337.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/319412/1.jpg?4531,Sporting Goods,Women's Sneakers
EGP,115,https://www.jumia.com.eg/generic-lace-up-sneakers-multi-colour-for-women-20237300.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/373202/1.jpg?3204,Sporting Goods,Women's Sneakers
EGP,229,https://www.jumia.com.eg/generic-fashion-women-mesh-sneakers-white-21491340.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/319412/1.jpg?7994,Sporting Goods,Women's Sneakers
EGP,190,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-white-blue-15206709.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/760251/1.jpg?9548,Sporting Goods,Women's Sneakers
EGP,190,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-navyblue-16582387.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/328561/1.jpg?3745,Sporting Goods,Women's Sneakers
EGP,170,https://www.jumia.com.eg/fashion-sneakers-for-women-white-gold-generic-mpg709609.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/489161/1.jpg?0284,Sporting Goods,Women's Sneakers
EGP,186,https://www.jumia.com.eg/generic-women-sock-flat-shoes-22589487.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/498522/1.jpg?5183,Sporting Goods,Women's Sneakers
EGP,200,https://www.jumia.com.eg/generic-flat-fashion-sneakers-for-ladies-white-17109206.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/290171/1.jpg?7245,Sporting Goods,Women's Sneakers
EGP,181,https://www.jumia.com.eg/generic-womens-leather-kochi-with-drawstring-height-5-cm-color-white-purpple-22480823.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/808422/1.jpg?0852,Sporting Goods,Women's Sneakers
EGP,190,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-blackwhite-15514792.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/741551/1.jpg?1186,Sporting Goods,Women's Sneakers
EGP,179,https://www.jumia.com.eg/generic-sneakers-for-woman-zoom-1-white-pink-19661537.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/516691/1.jpg?3926,Sporting Goods,Women's Sneakers
EGP,115,https://www.jumia.com.eg/generic-lace-up-sneakers-multi-colour-for-women-20237194.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/173202/1.jpg?3204,Sporting Goods,Women's Sneakers
EGP,115,https://www.jumia.com.eg/general-fashion-sneakers-white-21297937.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/979212/1.jpg?6944,Sporting Goods,Women's Sneakers
EGP,149,https://www.jumia.com.eg/generic-sneakers-for-women-black-18843273.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/234881/1.jpg?6728,Sporting Goods,Women's Sneakers
EGP,170,https://www.jumia.com.eg/generic-fashion-sneakers-for-women-white-16273367.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/337261/1.jpg?3910,Sporting Goods,Women's Sneakers
EGP,210,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-black-18637236.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/273681/1.jpg?0565,Sporting Goods,Women's Sneakers
EGP,209,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-lightgrey-17727376.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/372771/1.jpg?1347,Sporting Goods,Women's Sneakers
EGP,190,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-white-black-15206707.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/760251/1.jpg?9549,Sporting Goods,Women's Sneakers
EGP,360,https://www.jumia.com.eg/generic-big-size-women-sneaker-female-athletic-shoes-purple-21341037.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/014312/1.jpg?5324,Sporting Goods,Women's Sneakers
EGP,179,https://www.jumia.com.eg/generic-run-eg-sneakers-black-pink-21112408.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/421112/1.jpg?3049,Sporting Goods,Women's Sneakers
EGP,79,https://www.jumia.com.eg/desert-womens-lace-up-sneakers-navy-22492084.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/029422/1.jpg?0428,Sporting Goods,Women's Sneakers
EGP,115,https://www.jumia.com.eg/general-fashion-sneakers-white-22348585.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/584322/1.jpg?2684,Sporting Goods,Women's Sneakers
EGP,129,https://www.jumia.com.eg/generic-fashion-sneaker-for-women-light-and-soft-sole-white-22355408.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/455322/1.jpg?0618,Sporting Goods,Women's Sneakers
EGP,179,https://www.jumia.com.eg/generic-run-eg-sneakers-white-pink-21112405.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/421112/1.jpg?5656,Sporting Goods,Women's Sneakers
EGP,199,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-black-17727198.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/172771/1.jpg?0756,Sporting Goods,Women's Sneakers
EGP,59,https://www.jumia.com.eg/generic-casual-sneakers-painted-black-for-women-13422861.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/822431/1.jpg?6602,Sporting Goods,Women's Sneakers
EGP,139,https://www.jumia.com.eg/generic-casual-sneakers-basic-for-women-21311234.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/211312/1.jpg?4086,Sporting Goods,Women's Sneakers
EGP,79,https://www.jumia.com.eg/womens-lace-up-sneakers-black-desert-mpg822523.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/029422/1.jpg?0428,Sporting Goods,Women's Sneakers
EGP,229,https://www.jumia.com.eg/generic-fashion-women-mesh-sneakers-gray-21491338.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/319412/1.jpg?7995,Sporting Goods,Women's Sneakers
EGP,49,https://www.jumia.com.eg/generic-casual-slip-on-sneakers-for-women-21311247.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/211312/1.jpg?4085,Sporting Goods,Women's Sneakers
EGP,111,https://www.jumia.com.eg/general-fashion-sneakers-black.-20937638.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/673902/1.jpg?1503,Sporting Goods,Women's Sneakers
EGP,130,https://www.jumia.com.eg/mega-shoes-sneakers-with-washable-light-orthopedic-sole-white-22137756.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/773122/1.jpg?8172,Sporting Goods,Women's Sneakers
EGP,210,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-navy-18637238.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/273681/1.jpg?0565,Sporting Goods,Women's Sneakers
EGP,209,https://www.jumia.com.eg/starter-unisex-lace-up-sneaker-black-17727184.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/172771/1.jpg?0657,Sporting Goods,Women's Sneakers
EGP,125,https://www.jumia.com.eg/generic-fashion-sneakers-without-lace-for-women-black-16824525.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/542861/1.jpg?2545,Sporting Goods,Women's Sneakers
EGP,384,https://www.jumia.com.eg/generic-mt-bicycle-road-bike-700cc-fender-black-16640293.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/204661/1.jpg?0464,Sporting Goods,Cycling
EGP,381,https://www.jumia.com.eg/generic-women-3d-padded-bicycle-cycling-underwear-shorts-pkl-13651362.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/315631/1.jpg?6380,Sporting Goods,Cycling
EGP,39,https://www.jumia.com.eg/sports-armband-with-key-holder-for-smartphones-black-generic-mpg738606.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/234291/1.jpg?9704,Sporting Goods,Cycling
EGP,185,https://www.jumia.com.eg/generic-retractable-aluminum-alloy-bike-mount-bicycle-rear-seat-18323309.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/332381/1.jpg?8691,Sporting Goods,Cycling
EGP,369,https://www.jumia.com.eg/generic-mt-soft-3d-padded-cycling-bicycle-mtb-bike-saddle-seat-cover-cushion-sponge-random-16638046.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/083661/1.jpg?0021,Sporting Goods,Cycling
EGP,264,https://www.jumia.com.eg/generic-thick-9d-padded-cushion-bike-bicycle-cycling-underwear-18459824.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/895481/1.jpg?3809,Sporting Goods,Cycling
EGP,472,https://www.jumia.com.eg/generic-be0003cy03-bike-handlebar-cover-ultra-light-silicone-bicycle-dark-green-15904919.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/940951/1.jpg?9036,Sporting Goods,Cycling
EGP,235,https://www.jumia.com.eg/lixada-thick-9d-gel-padded-cushion-bike-bicycle-cycling-underwear-19069658.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/696091/1.jpg?3569,Sporting Goods,Cycling
EGP,617,https://www.jumia.com.eg/generic-men-breathable-quick-dry-comfortable-short-sleeve-jersey-18030394.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/303081/1.jpg?6314,Sporting Goods,Cycling
EGP,330,https://www.jumia.com.eg/generic-mt-bicycle-tire-change-with-nylon-plastic-spoon-stick-tool-portable-repair-black-16639333.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/393661/1.jpg?0337,Sporting Goods,Cycling
EGP,177,https://www.jumia.com.eg/generic-bike-bicycle-cycling-spoke-wire-tire-tyre-wheel-led-bright-lamp-rd-11690401.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/409611/1.jpg?7564,Sporting Goods,Cycling
EGP,183,https://www.jumia.com.eg/generic-reflective-led-light-arm-armband-strap-safety-belt-for-night-running-cycling-11691502.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/519611/1.jpg?7859,Sporting Goods,Cycling
EGP,84,https://www.jumia.com.eg/generic-5-speed-gear-knob-badge-emblem-cap-knob-cover-replacement-22395413.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/459322/1.jpg?5082,Sporting Goods,Cycling
EGP,453,https://www.jumia.com.eg/generic-mt-motorcycle-hand-grips-gel-handle-bar-universal-for-off-road-motorcycle-15714830.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/841751/1.jpg?8581,Sporting Goods,Cycling
EGP,456,https://www.jumia.com.eg/generic-10-way-waterproof-box-holder-with-led-indicator-22441872.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/814422/1.jpg?2164,Sporting Goods,Cycling
EGP,348,https://www.jumia.com.eg/generic-mt-bike-tyre-tire-valve-caps-cycling-wheel-spokes-glow-stick-light-nozzle-15718138.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/181751/1.jpg?9429,Sporting Goods,Cycling
EGP,141,https://www.jumia.com.eg/generic-56-speed-manual-car-gear-shift-knob-fit-for-bmw-3-5-6-22395430.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/459322/1.jpg?5136,Sporting Goods,Cycling
EGP,275,https://www.jumia.com.eg/generic-fight-boxing-ball-equipment-with-head-band-for-reflex-speed-training-boxing-11690522.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/509611/1.jpg?7627,Sporting Goods,Cycling
EGP,710,https://www.jumia.com.eg/generic-new-aluminum-alloy-bike-bicycle-cycling-drink-water-bottle-rack-holder-cage-11689846.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/898611/1.jpg?7378,Sporting Goods,Cycling
EGP,460,https://www.jumia.com.eg/generic-mt-outdoor-arm-sleeve-cover-up-cooling-clothing-sun-uv-protection-cycling-greyorange-m-16952553.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/525961/1.jpg?0150,Sporting Goods,Cycling
EGP,224,https://www.jumia.com.eg/generic-multifunction-car-usb-super-quick-charger-with-digital-22395445.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/459322/1.jpg?5132,Sporting Goods,Cycling
EGP,336,https://www.jumia.com.eg/generic-mt-universal-motorcycle-throttle-grips-assist-wrist-cruise-control-cramp-rest-15757131.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/175751/1.jpg?6967,Sporting Goods,Cycling
EGP,333,https://www.jumia.com.eg/generic-mt-bicycle-mountain-bike-wheel-rim-reflective-stickers-green-16640518.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/504661/1.jpg?0507,Sporting Goods,Cycling
EGP,339,https://www.jumia.com.eg/generic-mt-cartoon-bell-ring-little-yellow-duck-bike-bells-mtb-bicycle-horn-loud-sound-yellow-16643495.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/434661/1.jpg?1160,Sporting Goods,Cycling
EGP,335,https://www.jumia.com.eg/generic-mt-bicycle-shelf-reflector-reflectors-bicycle-shelf-reflectors-increased-riding-multicolor-16642473.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/424661/1.jpg?0996,Sporting Goods,Cycling
EGP,906,https://www.jumia.com.eg/generic-mt-gub-gc020-du-aluminum-alloy-pedal-folding-bike-bicycle-mountain-bike-pedal-red-16948135.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/184961/1.jpg?9615,Sporting Goods,Cycling
EGP,692,https://www.jumia.com.eg/generic-t6-led-cycling-bike-bicycle-head-light-flashlight-with-3-modes-torch-usb-11691969.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/919611/1.jpg?8046,Sporting Goods,Cycling
EGP,234,https://www.jumia.com.eg/generic-valve-cover-cap-with-membrane-11127646552-fit-for-mini-r55-22395408.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/459322/1.jpg?5070,Sporting Goods,Cycling
EGP,358,https://www.jumia.com.eg/generic-mt-seiko-tire-cap-class-a-with-washers-all-aluminum-tire-valve-caps-universal-15718410.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/481751/1.jpg?9488,Sporting Goods,Cycling
EGP,566,https://www.jumia.com.eg/generic-mt-cp-outdoor-cycling-tourism-mountaineer-cross-country-sports-protective-gloves-camouflage-l-16642770.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/724661/1.jpg?1013,Sporting Goods,Cycling
EGP,296,https://www.jumia.com.eg/generic-hotbicycle-cycling-mountain-road-bike-water-bottle-holder-cages-rack-mount-11688088.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/088611/1.jpg?6966,Sporting Goods,Cycling
EGP,453,https://www.jumia.com.eg/generic-mt-b-soul-bike-bicycle-waterproof-cycling-top-front-tube-frame-bag-triangle-bag-black-16642582.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/524661/1.jpg?0992,Sporting Goods,Cycling
EGP,339,https://www.jumia.com.eg/generic-mt-steel-cycling-bicycle-bike-tyre-rim-wheel-tire-lever-repair-tool-kit-silver-16641552.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/514661/1.jpg?0757,Sporting Goods,Cycling
EGP,185,https://www.jumia.com.eg/generic-retractable-aluminum-alloy-bike-mount-bicycle-rear-seat-18452538.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/525481/1.jpg?2336,Sporting Goods,Cycling
EGP,316,https://www.jumia.com.eg/generic-q5-aa14500-3-modes-zoomable-led-flashlight-torch-super-bright-11688043.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/088611/1.jpg?6968,Sporting Goods,Cycling
EGP,238,https://www.jumia.com.eg/generic-30pcs-bicycle-mtb-brake-wire-end-core-cap-cable-aluminum-cover-gear-bikes-parts-11687365.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/378611/1.jpg?6726,Sporting Goods,Cycling
EGP,161,https://www.jumia.com.eg/generic-mountain-bike-clip-bicycle-shelf-seat-tube-c-aluminum-pipe-silver-22560864.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/806522/1.jpg?4753,Sporting Goods,Cycling
EGP,416,https://www.jumia.com.eg/generic-bicycle-bottle-cage-conversion-seat-expansion-bracket-water-cup-holder-black-15714592.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/541751/1.jpg?8519,Sporting Goods,Cycling
EGP,908,https://www.jumia.com.eg/generic-lixada-mens-winter-thermal-fleece-cycling-clothing-set-18007479.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/470081/1.jpg?3620,Sporting Goods,Cycling
EGP,244,https://www.jumia.com.eg/generic-for-safety-cycling-bicycle-handlebar-metal-ring-black-bike-bell-horn-sound-alarm-11687865.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/878611/1.jpg?6976,Sporting Goods,Cycling
EGP,"20,495",https://www.jumia.com.eg/playstation-5-console-extra-dualsense-wireless-controller-call-of-duty-black-ops-cold-war-ps5-sony-mpg755726.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/202502/1.jpg?7289,Gaming,PS5 Consoles
EGP,"18,999",https://www.jumia.com.eg/sony-playstation-5-console-20518161.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/181502/1.jpg?2303,Gaming,PS5 Consoles
EGP,"16,499",https://www.jumia.com.eg/sony-playstation-5-digital-edition-console-22765547.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/556722/1.jpg?3031,Gaming,PS5 Consoles
EGP,"20,299",https://www.jumia.com.eg/playstation-5-console-2-dualsense-wireless-controller-fifa-21-standard-edition-sony-mpg764710.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/186012/1.jpg?6507,Gaming,PS5 Consoles
EGP,"19,898",https://www.jumia.com.eg/sony-playstation-5-console-2-dualsense-wireless-controller-22646165.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/164622/1.jpg?9586,Gaming,PS5 Consoles
EGP,"18,498",https://www.jumia.com.eg/playstation-5-console-sony-mpg755325.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/376712/1.jpg?3584,Gaming,PS5 Consoles
EGP,"20,495",https://www.jumia.com.eg/playstation-5-console-extra-dualsense-wireless-controller-assassins-creed-valhalla-ps5-sony-mpg765904.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/202502/1.jpg?7289,Gaming,PS5 Consoles
EGP,"21,499",https://www.jumia.com.eg/sony-playstation-5-console-extra-dualsense-wireless-controller-call-of-duty-black-ops-cold-war-ps5-20872261.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/227802/1.jpg?4543,Gaming,PS5 Consoles
EGP,"20,299",https://www.jumia.com.eg/sony-playstation-5-console-extra-controller-fifa-21-champions-edition-22125229.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/252122/1.jpg?4652,Gaming,PS5 Consoles
EGP,"19,500",https://www.jumia.com.eg/sony-playstation-5-console-fifa-21-champions-edition-22125228.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/252122/1.jpg?4651,Gaming,PS5 Consoles
EGP,"20,299",https://www.jumia.com.eg/sony-playstation-5-console-extra-controller-fifa-21-champions-edition-22125220.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/252122/1.jpg?4652,Gaming,PS5 Consoles
EGP,"2,700",https://www.jumia.com.eg/sony-pulse-3d-wireless-headset-white-21092207.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/229012/1.jpg?0946,Gaming,PS5 Consoles
EGP,"19,699",https://www.jumia.com.eg/playstation-5-console-2-dualsense-wireless-controller-sony-mpg764709.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/202502/1.jpg?7289,Gaming,PS5 Consoles
EGP,"20,499",https://www.jumia.com.eg/sony-playstation-5-console-extra-dualsense-wireless-controller-20619294.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/291602/1.jpg?9304,Gaming,PS5 Consoles
EGP,"19,499",https://www.jumia.com.eg/playstation-5-console-watch-dogs-legion-sony-mpg764712.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/186012/1.jpg?6507,Gaming,PS5 Consoles
EGP,"19,199",https://www.jumia.com.eg/sony-playstation-5-console-fifa-21-champions-edition-22125221.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/252122/1.jpg?4652,Gaming,PS5 Consoles
EGP,"19,400",https://www.jumia.com.eg/playstation-5-console-cyberpunk-2077-sony-mpg764711.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/186012/1.jpg?6507,Gaming,PS5 Consoles
EGP,"7,350",https://www.jumia.com.eg/playstation-4-slim-500gb-gaming-console-black-region-2-sony-mpg109601.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/526091/1.jpg?4668,Gaming,PS4 Consoles
EGP,"9,495",https://www.jumia.com.eg/sony-playstation-4-slim-1tb-gaming-console-extra-controller-pro-evolution-soccer-pes-2021-19900147.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/100991/1.jpg?6091,Gaming,PS4 Consoles
EGP,"8,830",https://www.jumia.com.eg/playstation-4-slim-1tb-gaming-console-black-extra-controller-fifa-2021-standard-edition-arabic-sony-mpg747817.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/442991/1.jpg?1467,Gaming,PS4 Consoles
EGP,"7,450",https://www.jumia.com.eg/playstation-4-slim-500gb-gaming-console-black-sony-mpg122144.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/005091/1.jpg?4473,Gaming,PS4 Consoles
EGP,"8,293",https://www.jumia.com.eg/playstation-4-slim-1tb-gaming-console-black-pes-2020-arabic-version-sony-mpg712254.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/117561/1.jpg?5746,Gaming,PS4 Consoles
EGP,"7,883",https://www.jumia.com.eg/playstation-4-slim-500gb-with-2-controllers-sony-mpg19734.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/705091/1.jpg?0386,Gaming,PS4 Consoles
EGP,"8,235",https://www.jumia.com.eg/playstation-4-slim-1tb-gaming-console-with-2-controller-black-sony-mpg53287.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/782561/1.jpg?3307,Gaming,PS4 Consoles
EGP,555,https://www.jumia.com.eg/rockstar-gta-v-playstation-4-19585109.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/158591/1.jpg?0467,Gaming,PS4 Consoles
